Detected kernel version 4.15.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
hour1
SimMTM
input_len:336
backbone:vanilla
encoder_depth:1
mask_size:336
mask_rate:0.25
mask_num:3
is_decomp:True
is_norm:True
CI:True
part:s
decomp:fft
st_sep:3.5
topk:25
epoch: 1/20
tensor(3.2189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7978, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7762, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8006, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7839, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8462, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7374, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8081, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7504, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7068, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7614, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7236, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8345, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6996, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7675, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8040, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8684, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7226, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7595, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7306, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7208, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8153, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8144, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9081, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7254, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7727, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8470, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7592, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8468, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8000, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8166, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8707, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7915, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7158, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8137, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8070, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7000, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7686, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7654, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7554, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8158, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8265, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7527, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8932, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8063, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8615, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7376, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7587, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7310, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7723, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7029, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7572, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7172, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7258, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7218, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7533, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7427, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7314, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7292, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7477, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8159, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6759, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6817, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7085, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7276, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8866, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7331, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7211, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6621, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6878, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7848, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6441, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9165, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7448, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7465, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6561, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6466, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8591, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6397, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8126, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6841, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7523, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7036, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8018, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7671, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6577, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6863, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6623, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7372, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7439, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6344, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7003, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7528, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7363, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7503, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6462, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6150, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7044, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7188, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6587, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6769, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7126, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8343, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6203, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6621, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7568, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7254, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6824, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8034, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6367, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7833, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7178, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7481, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6799, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6106, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6481, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6391, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6401, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7706, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7379, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6316, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6328, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7330, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8718, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7813, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6922, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6159, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6848, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6669, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7041, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6878, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6424, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6930, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8221, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6348, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7191, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6494, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7435, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7574, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8659, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6261, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6052, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6279, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7721, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6736, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7334, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6591, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6504, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6927, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6367, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7425, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7504, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6749, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6734, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5628, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7735, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7461, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6736, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6100, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6716, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6261, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6983, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6781, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6913, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7595, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6255, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6344, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9121, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6730, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8857, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7426, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6230, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6106, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8373, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6292, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5943, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6339, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6277, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6489, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7049, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5482, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5650, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7668, device='cuda:0', grad_fn=<AddBackward0>)
